Norm I/I0,time Corrected (ps)
2.67326E-09,58.325
8.38104E-09,58.425
3.37161E-08,58.525
1.03577E-08,58.625
2.82753E-09,58.725
2.02095E-09,58.825
2.3596E-09,58.925
7.57387E-09,59.025
3.0398E-09,59.125
2.64847E-09,59.225
1.93874E-09,59.325
2.04147E-09,59.425
2.80231E-09,59.525
2.21444E-09,59.625
2.65518E-09,59.725
1.77459E-09,59.825
3.53273E-09,59.925
7.65395E-10,60.025
1.34642E-09,60.125
7.28935E-10,60.225
1.68479E-09,60.325
5.44557E-09,60.425
3.53151E-09,60.525
5.26272E-09,60.625
4.76963E-09,60.725
3.21582E-09,60.825
5.90327E-09,60.925
1.627E-08,61.025
6.13128E-09,61.125
3.20508E-09,61.225
1.32844E-09,61.325
3.77778E-09,61.425
2.9225E-09,61.525
2.26927E-09,61.625
2.04315E-09,61.725
6.05361E-10,61.825
7.5633E-10,61.925
1.93919E-09,62.025
1.53784E-09,62.125
1.06089E-09,62.225
9.34718E-10,62.325
3.24597E-09,62.425
5.72996E-09,62.525
2.91821E-09,62.625
1.33858E-09,62.725
6.19555E-09,62.825
5.42142E-09,62.925
3.79416E-09,63.025
5.42588E-09,63.125
2.31433E-09,63.225
1.45874E-09,63.325
2.01672E-09,63.425
5.99133E-09,63.525
6.43852E-09,63.625
5.01868E-09,63.725
9.72606E-09,63.825
3.49708E-08,63.925
2.75367E-08,64.025
2.95865E-08,64.125
3.89493E-07,64.225
1.57923E-07,64.325
2.31075E-08,64.425
8.17248E-09,64.525
5.74685E-09,64.625
4.16488E-09,64.725
4.02477E-09,64.825
2.54158E-09,64.925
1.1158E-09,65.025
1.80642E-09,65.125
1.40752E-09,65.225
8.5743E-10,65.325
1.824E-09,65.425
9.98349E-09,65.525
4.83702E-09,65.625
3.41204E-09,65.725
5.09158E-09,65.825
1.87548E-09,65.925
1.9714E-09,66.025
2.31698E-08,66.125
7.23873E-09,66.225
2.23663E-08,66.325
1.13253E-08,66.425
2.3402E-09,66.525
1.46872E-09,66.625
4.1358E-09,66.725
5.19363E-09,66.825
3.15635E-09,66.925
2.14304E-09,67.025
2.12617E-09,67.125
2.81238E-09,67.225
8.18678E-10,67.325
1.48451E-09,67.425
5.84546E-10,67.525
1.28773E-09,67.625
4.78206E-09,67.725
3.59212E-09,67.825
1.80033E-09,67.925
8.13086E-10,68.025
1.14668E-09,68.125
2.23601E-09,68.225
1.31387E-09,68.325
4.79036E-09,68.425
4.93515E-09,68.525
1.39861E-09,68.625
8.299E-10,68.725
7.47445E-10,68.825
1.64665E-09,68.925
2.95315E-09,69.025
2.5734E-09,69.125
1.26219E-09,69.225
3.4963E-09,69.325
6.39419E-09,69.425
1.20767E-08,69.525
9.11234E-09,69.625
6.91766E-09,69.725
6.94947E-09,69.825
2.29345E-09,69.925
8.01965E-10,70.025
1.92355E-09,70.125
1.98818E-09,70.225
4.27435E-09,70.325
3.48666E-09,70.425
1.70045E-09,70.525
2.65599E-10,70.625
9.5454E-10,70.725
4.26465E-09,70.825
2.6473E-09,70.925
4.32754E-09,71.025
4.35896E-09,71.125
5.00971E-09,71.225
6.54062E-09,71.325
6.79525E-09,71.425
5.62627E-09,71.525
7.64731E-09,71.625
7.44093E-09,71.725
4.9368E-09,71.825
6.14445E-09,71.925
7.87003E-09,72.025
3.19498E-09,72.125
1.55894E-09,72.225
1.59783E-09,72.325
2.18334E-09,72.425
2.02921E-09,72.525
4.82846E-09,72.625
5.15217E-09,72.725
6.78627E-09,72.825
1.04775E-08,72.925
1.20201E-08,73.025
4.23528E-09,73.125
1.65396E-09,73.225
1.27237E-09,73.325
4.79591E-09,73.425
2.86133E-09,73.525
1.27181E-09,73.625
3.8895E-10,73.725
1.44798E-09,73.825
3.72231E-09,73.925
2.12331E-09,74.025
9.85734E-10,74.125
4.61925E-10,74.225
1.65339E-09,74.325
4.51779E-09,74.425
4.55423E-09,74.525
2.0975E-09,74.625
9.92386E-10,74.725
7.82853E-10,74.825
1.42949E-09,74.925
1.58544E-09,75.025
7.09908E-10,75.125
1.38487E-09,75.225
2.84307E-09,75.325
2.07016E-09,75.425
8.91031E-10,75.525
1.06087E-09,75.625
4.75524E-10,75.725
3.40938E-10,75.825
1.26949E-09,75.925
3.43339E-09,76.025
3.81058E-09,76.125
2.26802E-09,76.225
2.45721E-09,76.325
2.7721E-09,76.425
1.19771E-09,76.525
1.34765E-09,76.625
9.81812E-10,76.725
7.72778E-10,76.825
5.75242E-10,76.925
1.57721E-10,77.025
4.63262E-10,77.125
1.29542E-09,77.225
1.85691E-09,77.325
2.65457E-09,77.425
2.99975E-09,77.525
1.88154E-09,77.625
1.69498E-09,77.725
9.54671E-10,77.825
2.16201E-09,77.925
3.00911E-09,78.025
4.28493E-09,78.125
5.06748E-09,78.225
6.35601E-09,78.325
1.05515E-08,78.425
1.0042E-08,78.525
7.57832E-09,78.625
3.88679E-09,78.725
1.62193E-09,78.825
5.34238E-09,78.925
1.81259E-09,79.025
3.18885E-10,79.125
5.87389E-10,79.225
7.13123E-10,79.325
7.85669E-10,79.425
2.21774E-10,79.525
3.2374E-10,79.625
6.58892E-10,79.725
1.26902E-09,79.825
3.27583E-09,79.925
3.07186E-09,80.025
9.42572E-10,80.125
2.42685E-10,80.225
1.9192E-10,80.325
7.53334E-10,80.425
4.81963E-10,80.525
1.95894E-09,80.625
1.37878E-09,80.725
7.36428E-10,80.825
7.79675E-10,80.925
2.1693E-09,81.025
3.72016E-09,81.125
3.58425E-09,81.225
4.21814E-09,81.325
2.25833E-09,81.425
1.97521E-09,81.525
1.98596E-09,81.625
2.71583E-09,81.725
9.87992E-10,81.825
2.56888E-10,81.925
1.05635E-09,82.025
1.5351E-09,82.125
7.74913E-10,82.225
2.51433E-10,82.325
5.49305E-10,82.425
1.32261E-09,82.525
1.70385E-09,82.625
1.27574E-09,82.725
6.26711E-10,82.825
2.02466E-09,82.925
2.36661E-09,83.025
2.06952E-09,83.125
6.0147E-10,83.225
2.48478E-10,83.325
6.44895E-10,83.425
7.22074E-10,83.525
2.20429E-10,83.625
3.72024E-10,83.725
8.37357E-10,83.825
7.13698E-10,83.925
1.24507E-09,84.025
1.96688E-09,84.125
7.12717E-10,84.225
3.6596E-10,84.325
4.35716E-10,84.425
5.93742E-10,84.525
1.1469E-09,84.625
2.46075E-09,84.725
2.14699E-09,84.825
1.86921E-09,84.925
2.0089E-09,85.025
1.63151E-09,85.125
1.02051E-09,85.225
9.44761E-10,85.325
2.02358E-09,85.425
4.66817E-09,85.525
5.2447E-09,85.625
4.48061E-09,85.725
2.01351E-09,85.825
7.84525E-10,85.925
2.91821E-10,86.025
1.92611E-09,86.125
3.37501E-09,86.225
2.36602E-09,86.325
3.14546E-09,86.425
1.25651E-09,86.525
3.43457E-10,86.625
5.1633E-10,86.725
1.03007E-09,86.825
8.18337E-10,86.925
1.07665E-09,87.025
1.04453E-09,87.125
2.29276E-09,87.225
5.53092E-09,87.325
8.08153E-10,87.425
1.14666E-09,87.525
2.82737E-09,87.625
1.16239E-09,87.725
1.80761E-09,87.825
4.91152E-09,87.925
4.47949E-10,88.025
2.37828E-10,88.125
6.38525E-10,88.225
5.45689E-10,88.325
6.05935E-10,88.425
2.85564E-09,88.525
2.79212E-09,88.625
2.49311E-09,88.725
2.94349E-09,88.825
8.24376E-10,88.925
1.44626E-09,89.025
9.82921E-10,89.125
1.15345E-09,89.225
1.18709E-09,89.325
4.64156E-10,89.425
5.99089E-10,89.525
4.82174E-10,89.625
5.67074E-10,89.725
4.19541E-10,89.825
5.51198E-10,89.925
9.06063E-10,90.025
5.43326E-10,90.125
4.50527E-10,90.225
3.20232E-10,90.325
9.68039E-10,90.425
1.22971E-09,90.525
7.95719E-10,90.625
6.55275E-10,90.725
3.70523E-10,90.825
2.97518E-10,90.925
2.29856E-10,91.025
2.91537E-10,91.125
8.49611E-10,91.225
1.47551E-09,91.325
4.20418E-09,91.425
4.15484E-09,91.525
2.17673E-09,91.625
1.49593E-09,91.725
1.85689E-09,91.825
9.96941E-10,91.925
2.73998E-09,92.025
3.17936E-09,92.125
2.36093E-09,92.225
1.9203E-09,92.325
2.96228E-09,92.425
4.1078E-09,92.525
2.16053E-09,92.625
2.43106E-09,92.725
2.99249E-09,92.825
3.09341E-09,92.925
1.50019E-09,93.025
6.52331E-10,93.125
3.76883E-09,93.225
2.13294E-09,93.325
5.68211E-10,93.425
2.97336E-10,93.525
3.71304E-10,93.625
1.0679E-09,93.725
8.34129E-10,93.825
7.39279E-10,93.925
7.74445E-10,94.025
5.723E-10,94.125
1.19243E-09,94.225
1.95392E-09,94.325
2.80888E-09,94.425
1.42998E-09,94.525
8.32091E-10,94.625
5.17895E-10,94.725
9.34961E-10,94.825
6.67621E-10,94.925
2.13966E-10,95.025
3.18422E-10,95.125
3.16225E-10,95.225
4.06355E-10,95.325
3.92862E-10,95.425
3.95992E-10,95.525
2.98938E-10,95.625
8.25007E-10,95.725
1.81991E-09,95.825
5.98738E-10,95.925
3.83348E-10,96.025
1.24022E-09,96.125
3.22808E-09,96.225
2.48473E-09,96.325
2.24908E-09,96.425
2.30193E-09,96.525
1.30886E-09,96.625
4.4152E-10,96.725
5.68467E-10,96.825
7.78903E-10,96.925
1.6118E-09,97.025
7.59705E-10,97.125
2.34601E-10,97.225
2.84497E-10,97.325
1.09709E-09,97.425
1.40363E-09,97.525
9.11286E-10,97.625
5.0263E-10,97.725
1.35711E-09,97.825
2.34594E-10,97.925
7.81472E-10,98.025
2.06722E-09,98.125
1.83108E-09,98.225
4.65802E-09,98.325
3.99162E-09,98.425
1.85918E-09,98.525
1.31789E-09,98.625
7.65503E-10,98.725
3.31963E-09,98.825
7.59909E-09,98.925
5.43189E-08,99.025
3.88723E-07,99.125
1.83814E-08,99.225
8.46217E-10,99.325
1.05858E-09,99.425
1.2858E-09,99.525
7.10355E-10,99.625
9.38685E-10,99.725
7.91285E-10,99.825
9.70202E-10,99.925
1.42704E-09,100.025
1.81931E-09,100.125
7.55903E-10,100.225
1.76334E-10,100.325
1.34351E-10,100.425
2.8573E-10,100.525
1.52213E-10,100.625
4.09791E-10,100.725
2.97713E-10,100.825
1.41486E-10,100.925
2.46857E-10,101.025
3.60639E-10,101.125
2.72044E-10,101.225
4.85296E-10,101.325
1.09006E-09,101.425
2.42248E-09,101.525
2.59187E-09,101.625
1.63318E-09,101.725
1.57907E-09,101.825
2.3222E-09,101.925
1.35544E-09,102.025
6.13242E-10,102.125
4.27605E-10,102.225
4.75249E-10,102.325
3.65265E-09,102.425
1.18038E-09,102.525
7.60025E-10,102.625
6.6501E-10,102.725
1.08198E-09,102.825
1.36491E-09,102.925
1.7033E-09,103.025
4.13771E-10,103.125
